age,fnlwgt,capital-gain,class
80,172826,0, <=50K
26,155752,0, <=50K
63,100099,0, <=50K
19,231688,0, <=50K
30,147215,0, <=50K
42,50122,0, <=50K
64,86837,0, >50K
32,113364,0, <=50K
50,289390,0, <=50K
73,77884,0, <=50K
32,390157,0, <=50K
53,89587,7298, >50K
58,234328,0, <=50K
37,365430,5178, >50K
24,410439,0, <=50K
53,129525,0, >50K
23,166527,0, <=50K
42,109912,0, <=50K
30,210906,0, <=50K
38,405284,0, <=50K
28,138269,0, <=50K
19,25429,0, <=50K
45,231672,0, <=50K
26,258550,0, <=50K
33,268147,0, <=50K
29,54411,0, <=50K
54,37289,0, >50K
23,157951,0, <=50K
43,225165,0, >50K
37,238049,0, <=50K
31,197252,0, <=50K
56,216636,0, <=50K
25,183575,0, <=50K
17,19752,0, <=50K
37,103925,0, <=50K
60,31577,0, <=50K
59,61298,0, <=50K
59,190541,0, >50K
46,366089,15024, >50K
28,389857,0, <=50K
33,192644,0, <=50K
24,216129,0, <=50K
29,51944,4386, >50K
33,67482,0, <=50K
29,108775,0, <=50K
23,279243,0, <=50K
20,278391,0, <=50K
60,349898,0, <=50K
44,219441,0, <=50K
18,173255,1055, <=50K
52,29623,0, <=50K
31,217460,0, <=50K
30,163604,0, >50K
33,163110,3781, <=50K
20,238685,0, <=50K
27,251854,0, >50K
33,213308,0, <=50K
25,193773,0, <=50K
63,114011,0, <=50K
63,52144,0, <=50K
43,347934,0, <=50K
58,293399,0, <=50K
70,118630,0, <=50K
35,127306,14344, >50K
42,366180,0, >50K
20,188950,0, <=50K
35,189382,0, <=50K
62,24515,0, <=50K
41,283116,1506, <=50K
43,182217,0, <=50K
19,552354,0, <=50K
46,163021,0, <=50K
47,61885,15024, >50K
36,182898,7298, >50K
45,183092,0, <=50K
48,30289,0, <=50K
29,77572,0, <=50K
48,118330,5178, >50K
36,469056,0, <=50K
58,145574,0, <=50K
43,302041,0, <=50K
59,32552,0, <=50K
42,185413,0, <=50K
33,26543,0, >50K
23,163870,0, <=50K
21,240063,0, <=50K
48,208748,0, <=50K
32,84119,0, <=50K
31,84130,0, >50K
66,261062,0, <=50K
23,336010,0, <=50K
52,389270,0, >50K
17,138293,0, <=50K
35,240389,0, >50K
39,190297,99999, >50K
21,170070,0, <=50K
24,149457,0, <=50K
45,81534,0, >50K
25,378322,0, <=50K
29,196912,0, <=50K
56,116143,5178, >50K
34,80933,0, <=50K
64,190660,0, >50K
27,120155,0, <=50K
47,167159,4650, <=50K
36,58343,3103, >50K
44,161240,0, <=50K
31,126402,0, <=50K
23,148709,0, <=50K
45,318280,7688, >50K
31,80058,0, <=50K
45,274689,0, <=50K
42,157367,0, <=50K
33,217460,0, >50K
33,33727,0, <=50K
30,166961,0, >50K
25,146117,0, <=50K
33,160216,0, <=50K
70,124449,0, >50K
22,50163,0, <=50K
30,235271,0, >50K
46,121124,15024, >50K
43,144218,0, <=50K
37,94334,0, <=50K
59,169982,15024, >50K
51,35295,0, <=50K
47,133969,2885, <=50K
36,35429,0, <=50K
73,205580,0, <=50K
32,177794,0, <=50K
34,167474,0, <=50K
51,35211,0, <=50K
20,117244,0, <=50K
57,194850,0, <=50K
19,144911,0, <=50K
45,197240,7688, >50K
55,101338,0, <=50K
60,148522,0, <=50K
19,97261,0, <=50K
35,166606,0, <=50K
20,229414,0, <=50K
34,209213,0, <=50K
26,291968,0, >50K
73,127858,3273, <=50K
27,302406,0, <=50K
37,29054,0, <=50K
73,336007,0, <=50K
46,349230,0, >50K
36,101481,0, <=50K
54,46704,0, >50K
49,233639,0, <=50K
68,31725,0, <=50K
34,54850,0, <=50K
30,293512,0, <=50K
28,375655,0, <=50K
28,105817,0, >50K
25,203408,0, <=50K
26,162302,0, <=50K
40,163455,0, >50K
32,100135,0, <=50K
60,41517,0, <=50K
18,102182,0, <=50K
36,414683,0, <=50K
26,194352,0, <=50K
24,194096,0, <=50K
90,153602,6767, <=50K
20,215495,0, <=50K
27,164607,0, <=50K
58,34878,0, <=50K
37,126569,0, >50K
65,315728,2329, <=50K
28,22422,0, <=50K
36,178222,0, <=50K
45,56841,0, >50K
23,300275,0, <=50K
69,197288,0, <=50K
58,157786,0, <=50K
22,110684,0, <=50K
58,140729,0, <=50K
53,90127,0, >50K
44,37997,0, <=50K
31,61308,0, <=50K
46,171199,0, <=50K
48,128432,0, <=50K
46,195023,0, <=50K
43,122473,0, <=50K
43,171888,0, <=50K
17,183784,0, <=50K
20,219262,0, <=50K
22,71379,0, <=50K
19,234519,0, <=50K
35,96824,0, <=50K
29,242597,0, <=50K
18,127388,0, <=50K
25,204536,0, <=50K
54,143804,0, <=50K
23,80680,0, <=50K
36,301227,0, <=50K
26,201930,0, <=50K
25,176616,0, <=50K
46,353219,0, <=50K
41,126076,0, <=50K
31,156493,0, <=50K
48,435503,0, >50K
52,561489,0, <=50K
22,100345,0, <=50K
18,36275,0, <=50K
46,110794,0, <=50K
34,143766,0, <=50K
30,76313,0, <=50K
31,121308,0, <=50K
21,216672,0, <=50K
41,89942,3674, <=50K
45,103406,0, >50K
30,158291,0, <=50K
21,455361,0, <=50K
44,225263,0, <=50K
54,225307,0, >50K
36,286115,0, >50K
50,187830,0, >50K
26,142506,0, <=50K
47,148576,0, <=50K
36,185325,0, <=50K
32,27939,0, <=50K
21,383603,0, <=50K
30,140790,0, <=50K
34,226629,0, <=50K
51,228516,0, <=50K
55,119762,0, <=50K
43,299197,0, <=50K
37,149297,0, <=50K
28,202558,0, <=50K
39,175232,0, <=50K
35,157473,0, <=50K
59,409842,0, <=50K
26,105787,0, <=50K
68,144056,3818, <=50K
46,45363,0, >50K
21,205838,0, <=50K
23,115326,0, <=50K
17,186890,0, <=50K
23,304386,0, <=50K
34,24529,0, <=50K
33,183557,0, <=50K
31,342730,0, <=50K
31,182191,4064, <=50K
56,67841,0, <=50K
21,351381,0, <=50K
45,293691,0, <=50K
41,220821,7688, >50K
26,190027,0, <=50K
41,343944,0, <=50K
46,110457,0, >50K
47,72333,0, <=50K
43,193494,0, >50K
35,334999,0, <=50K
44,274363,0, <=50K
58,113806,7688, >50K
25,52536,0, <=50K
44,187720,0, <=50K
57,104996,0, <=50K
24,214555,0, <=50K
38,52963,0, <=50K
33,190511,2176, <=50K
25,75821,0, <=50K
33,123291,0, >50K
50,226497,0, >50K
35,282979,5178, >50K
36,166549,0, >50K
27,187746,0, <=50K
22,157145,0, <=50K
30,227551,0, <=50K
90,115306,0, <=50K
39,169249,0, <=50K
34,221966,0, <=50K
39,224566,0, >50K
19,28119,0, <=50K
19,323810,0, <=50K
29,210498,0, <=50K
66,174995,2290, <=50K
38,161141,0, <=50K
44,210534,0, <=50K
34,112650,0, <=50K
35,318891,0, <=50K
29,375655,0, <=50K
22,228465,0, <=50K
33,102130,0, <=50K
73,183213,25124, >50K
35,177305,0, <=50K
41,34037,0, <=50K
27,116613,0, <=50K
25,175540,0, <=50K
47,150768,0, >50K
36,176634,0, >50K
36,209993,0, <=50K
25,206002,0, <=50K
37,201259,0, <=50K
26,202286,0, <=50K
53,96062,0, <=50K
36,578377,0, <=50K
30,509500,4787, >50K
53,324021,0, <=50K
37,107737,0, <=50K
41,129865,0, <=50K
53,103586,0, <=50K
23,187513,0, <=50K
28,172891,0, <=50K
53,207449,0, <=50K
32,209103,0, >50K
33,408813,0, <=50K
27,209292,0, <=50K
52,144361,0, >50K
31,209538,0, <=50K
27,244402,0, >50K
44,889965,3137, <=50K
37,298444,0, <=50K
39,163237,0, <=50K
18,311795,0, <=50K
42,155972,0, >50K
49,291783,0, >50K
35,153535,0, <=50K
43,249771,0, <=50K
43,462180,99999, >50K
31,308540,0, >50K
27,34701,0, <=50K
46,106252,0, <=50K
54,138944,0, <=50K
37,140713,0, >50K
53,216931,4386, >50K
26,162312,0, <=50K
59,253062,0, >50K
36,359249,0, <=50K
32,231413,0, >50K
53,197054,0, >50K
26,130931,0, <=50K
35,30565,0, >50K
48,105138,0, <=50K
30,178383,0, <=50K
38,241998,7688, >50K
58,196403,0, >50K
44,232421,0, <=50K
30,130369,0, <=50K
68,336329,0, <=50K
26,337867,0, <=50K
26,104614,0, <=50K
41,223548,0, <=50K
43,506329,15024, >50K
48,64479,0, <=50K
55,284095,0, <=50K
50,221336,0, <=50K
41,428499,0, >50K
52,208302,0, <=50K
24,412156,0, <=50K
31,182177,0, >50K
54,129972,0, >50K
31,186420,0, <=50K
31,203488,0, >50K
47,128796,0, >50K
40,55395,0, >50K
46,314770,0, <=50K
45,135044,0, <=50K
39,319248,0, <=50K
34,236415,0, <=50K
48,151584,8614, >50K
19,133983,0, <=50K
56,81220,0, <=50K
47,151087,0, <=50K
35,322171,0, >50K
25,190628,0, <=50K
43,106982,0, <=50K
59,227856,0, >50K
66,213477,0, <=50K
63,266083,0, >50K
32,257068,0, <=50K
58,37591,0, <=50K
43,150533,0, >50K
27,211184,0, <=50K
21,136610,0, <=50K
44,244054,0, >50K
40,240698,0, <=50K
65,172906,0, <=50K
50,238959,0, >50K
18,163085,0, <=50K
51,172022,0, >50K
44,218062,0, <=50K
20,201799,0, <=50K
29,150717,0, <=50K
50,94391,0, >50K
50,153064,5178, >50K
43,156771,0, <=50K
23,216639,0, <=50K
41,82161,0, <=50K
30,159159,0, <=50K
58,310014,0, <=50K
50,133014,0, <=50K
37,36214,0, >50K
21,399022,0, <=50K
33,179758,0, <=50K
52,48947,0, <=50K
47,201865,0, <=50K
45,319122,14084, >50K
34,155151,0, >50K
39,24106,0, >50K
31,257863,0, <=50K
19,28967,0, <=50K
45,379393,0, <=50K
45,152752,0, <=50K
34,154874,4416, <=50K
27,154210,0, <=50K
37,335716,0, <=50K
20,94744,0, <=50K
32,133861,13550, >50K
24,240137,0, <=50K
39,80004,0, <=50K
18,109702,0, <=50K
62,39610,0, <=50K
24,90046,0, <=50K
37,193855,0, <=50K
46,206889,0, <=50K
44,86298,0, <=50K
53,149650,0, >50K
25,323139,0, <=50K
44,237993,0, <=50K
24,36058,0, <=50K
61,163393,0, <=50K
45,93535,0, <=50K
33,112952,0, <=50K
48,182541,15024, >50K
26,73392,0, <=50K
40,507086,0, <=50K
68,195868,20051, >50K
24,276851,0, <=50K
25,39901,0, <=50K
31,33124,0, <=50K
55,419732,0, <=50K
46,171095,0, <=50K
58,199278,0, <=50K
56,235205,0, <=50K
45,168232,0, >50K
24,145964,0, >50K
35,72338,0, <=50K
51,153870,0, >50K
47,323798,15024, >50K
17,198830,0, <=50K
21,267040,0, <=50K
45,167187,0, >50K
42,230684,5178, >50K
56,659558,0, <=50K
39,181661,0, <=50K
31,186144,0, <=50K
20,178517,0, <=50K
65,131417,1797, <=50K
44,57233,0, <=50K
33,379798,0, <=50K
25,122175,0, >50K
38,107302,0, <=50K
31,127651,0, <=50K
33,102884,0, <=50K
49,241753,0, <=50K
28,173611,0, <=50K
29,232666,0, <=50K
23,352207,0, <=50K
37,241998,0, >50K
52,279129,0, >50K
27,177057,0, <=50K
47,155659,7688, >50K
21,251603,0, <=50K
41,19914,0, >50K
61,115023,0, >50K
32,101709,0, >50K
21,313702,0, <=50K
63,250068,0, >50K
34,227359,0, <=50K
21,196827,0, <=50K
44,118550,0, <=50K
26,285004,0, <=50K
36,280169,0, >50K
39,144608,0, >50K
52,76860,0, <=50K
44,167280,0, <=50K
42,334783,0, <=50K
60,141580,0, >50K
31,226443,0, <=50K
30,366065,0, <=50K
23,225724,0, <=50K
81,132204,0, <=50K
39,258276,3137, <=50K
38,197711,0, <=50K
21,30619,0, <=50K
28,335015,0, <=50K
34,61272,0, <=50K
47,106544,0, <=50K
36,144169,0, <=50K
27,40295,0, <=50K
56,266091,2907, <=50K
57,143030,0, <=50K
42,192397,0, <=50K
43,114351,0, <=50K
48,63466,0, <=50K
53,132304,0, <=50K
58,128162,0, <=50K
19,125938,0, <=50K
37,170174,0, >50K
41,203451,0, <=50K
31,109917,0, <=50K
31,114937,0, <=50K
53,231196,0, <=50K
19,238474,0, <=50K
56,314149,0, >50K
55,31728,0, >50K
51,360131,0, <=50K
62,141308,0, <=50K
43,83411,0, >50K
45,119835,0, <=50K
28,296537,0, <=50K
46,193047,0, >50K
62,39630,0, <=50K
57,213975,0, <=50K
60,259803,0, >50K
23,55465,0, <=50K
47,181307,99999, >50K
21,211301,0, <=50K
51,200450,0, <=50K
61,176731,0, <=50K
52,140985,99999, >50K
76,125784,0, <=50K
24,152176,0, <=50K
31,111423,0, <=50K
43,130126,15024, >50K
58,30111,0, <=50K
18,214989,0, <=50K
19,272800,0, <=50K
44,195881,0, <=50K
41,170924,0, <=50K
21,131473,0, <=50K
40,149466,0, <=50K
25,190418,0, <=50K
62,167889,0, <=50K
42,177989,0, <=50K
35,186035,0, <=50K
19,195805,0, <=50K
60,54800,0, <=50K
20,100605,0, <=50K
23,253190,0, <=50K
18,203301,0, <=50K
40,175696,0, >50K
19,278304,0, <=50K
51,93193,0, <=50K
41,158688,0, <=50K
18,327612,0, <=50K
41,210844,0, <=50K
27,147340,0, <=50K
71,130436,0, <=50K
25,206600,0, <=50K
73,284680,0, <=50K
45,127738,0, <=50K
25,213412,0, >50K
50,287927,0, <=50K
44,249332,0, <=50K
44,290403,0, <=50K
49,54772,3103, >50K
44,56651,7688, >50K
42,178470,0, <=50K
20,62865,0, <=50K
66,107196,0, <=50K
19,86860,0, <=50K
60,130684,0, <=50K
46,164682,0, <=50K
42,198316,0, <=50K
59,261816,0, <=50K
58,280309,5178, >50K
47,97176,0, <=50K
58,95835,0, <=50K
69,323016,99999, >50K
17,280670,0, <=50K
19,136306,0, <=50K
28,65171,0, <=50K
37,25864,0, <=50K
30,149531,0, <=50K
36,33887,0, <=50K
45,172822,0, >50K
59,106748,0, <=50K
45,131826,0, <=50K
53,216691,10520, >50K
37,133328,0, <=50K
26,164737,0, <=50K
53,99064,0, <=50K
44,59460,0, <=50K
27,208725,0, <=50K
22,138513,0, <=50K
41,121055,0, <=50K
53,149784,0, <=50K
58,114495,0, <=50K
34,133278,0, <=50K
32,212276,0, >50K
32,440129,0, <=50K
47,98012,7688, >50K
27,145284,0, <=50K
25,177147,0, <=50K
40,141537,0, <=50K
36,48093,0, <=50K
23,314819,0, <=50K
44,123572,0, <=50K
19,170800,0, <=50K
42,332401,0, <=50K
60,193038,0, <=50K
41,351161,0, >50K
45,106910,0, <=50K
67,163726,0, <=50K
36,609935,0, <=50K
52,314627,0, <=50K
28,115945,0, <=50K
83,272248,0, <=50K
17,167878,0, <=50K
27,176972,0, <=50K
35,31095,0, <=50K
40,130834,0, <=50K
23,207415,0, <=50K
51,264457,0, <=50K
51,340588,0, <=50K
82,42435,0, <=50K
28,107411,0, <=50K
53,290640,0, >50K
29,106179,0, <=50K
19,247679,0, <=50K
30,171598,0, <=50K
23,234460,0, <=50K
66,196674,0, >50K
27,182540,0, <=50K
35,172694,0, <=50K
17,29571,0, <=50K
27,130438,0, <=50K
27,213421,0, <=50K
44,189956,15024, >50K
64,133144,0, <=50K
62,24050,0, <=50K
26,276967,0, <=50K
40,184857,0, <=50K
40,145160,0, >50K
35,192251,0, <=50K
25,190650,0, <=50K
52,255927,0, <=50K
46,99086,0, >50K
30,216811,0, <=50K
52,110563,0, >50K
28,120471,0, <=50K
17,183066,0, <=50K
46,298786,0, <=50K
45,297884,0, >50K
21,253612,1055, <=50K
18,207438,0, <=50K
17,148522,0, <=50K
90,139660,0, <=50K
23,165474,0, <=50K
41,120277,0, >50K
19,67929,0, <=50K
69,229418,0, <=50K
23,41356,0, <=50K
28,185127,0, <=50K
37,109133,0, >50K
57,148315,0, <=50K
30,145692,0, <=50K
48,210424,914, <=50K
73,198526,0, <=50K
25,521400,0, <=50K
33,100882,0, >50K
36,124818,0, <=50K
28,190836,3411, <=50K
57,71367,0, <=50K
31,303032,0, <=50K
35,98989,0, <=50K
40,390781,0, <=50K
32,54782,0, <=50K
35,202683,0, <=50K
26,213081,0, <=50K
27,89718,0, <=50K
17,225106,0, <=50K
29,253262,0, <=50K
18,78181,0, <=50K
20,158206,0, <=50K
69,337720,0, <=50K
18,391257,0, <=50K
56,134756,0, <=50K
40,183404,0, <=50K
46,192793,0, <=50K
41,203943,0, <=50K
53,89400,0, <=50K
50,237868,0, >50K
23,139187,0, <=50K
40,126701,0, >50K
54,172175,0, >50K
45,164210,0, <=50K
53,608184,0, >50K
17,198797,0, <=50K
50,425804,0, >50K
22,117618,0, <=50K
30,119164,0, <=50K
40,92036,0, <=50K
36,77146,0, <=50K
25,191803,0, <=50K
29,54932,0, <=50K
29,251694,0, <=50K
22,268145,0, <=50K
56,104842,0, <=50K
60,227332,0, >50K
37,212512,3464, <=50K
53,133436,0, <=50K
23,309055,0, <=50K
18,59202,0, <=50K
36,32709,3325, <=50K
67,73559,9386, >50K
31,117963,0, <=50K
26,169121,0, >50K
18,308889,0, <=50K
45,144940,0, <=50K
64,102041,0, <=50K
26,335998,0, <=50K
53,29557,0, <=50K
27,210313,0, <=50K
32,190784,0, <=50K
49,107597,14084, >50K
59,97168,0, >50K
44,155930,7688, >50K
61,181033,0, <=50K
41,344572,0, <=50K
46,170165,0, <=50K
32,178835,0, <=50K
29,118230,0, <=50K
48,149640,0, <=50K
32,30271,0, <=50K
21,154165,0, <=50K
50,341797,0, >50K
44,145246,0, >50K
51,280093,0, <=50K
42,373469,0, >50K
27,199172,0, <=50K
70,177199,0, <=50K
33,258932,0, <=50K
65,139960,10605, >50K
39,258037,0, <=50K
32,116677,0, <=50K
30,59496,0, <=50K
43,34218,0, <=50K
31,200246,0, <=50K
64,316246,0, <=50K
37,239161,0, <=50K
49,173411,0, <=50K
29,259226,0, <=50K
35,195516,0, <=50K
37,200598,0, <=50K
42,160369,0, >50K
21,415913,0, <=50K
23,147253,0, <=50K
35,199674,0, <=50K
29,198493,0, >50K
23,377121,0, <=50K
21,400635,0, <=50K
45,513660,0, <=50K
24,175069,0, <=50K
38,82552,594, <=50K
28,78388,0, <=50K
23,171705,0, <=50K
39,315640,0, <=50K
45,266860,15024, >50K
68,192829,0, <=50K
60,237317,4934, >50K
38,110426,7688, >50K
41,327606,0, <=50K
48,34845,0, <=50K
33,58582,0, <=50K
48,155659,0, <=50K
23,210029,0, <=50K
26,381618,0, <=50K
55,298449,0, >50K
35,226789,0, <=50K
52,210736,3103, >50K
46,111163,0, <=50K
72,76860,0, <=50K
18,92112,0, <=50K
62,136787,0, <=50K
22,29810,0, <=50K
40,360884,7298, >50K
26,266022,0, <=50K
35,142874,0, <=50K
25,72338,0, <=50K
46,177305,0, >50K
39,165106,0, >50K
41,424478,0, >50K
59,189721,0, >50K
37,34180,0, <=50K
38,183279,0, <=50K
33,35309,0, <=50K
23,259109,0, <=50K
67,148690,18481, >50K
60,125019,8614, >50K
39,172538,0, >50K
32,410615,0, >50K
26,322547,0, <=50K
39,300760,0, <=50K
28,232782,0, <=50K
29,174645,0, <=50K
43,164693,0, <=50K
23,206861,0, <=50K
32,195602,0, >50K
33,422960,0, >50K
45,116360,0, <=50K
48,278530,0, <=50K
43,188291,15024, >50K
50,163948,0, >50K
63,64544,0, >50K
55,101468,3103, >50K
22,107882,0, <=50K
32,182691,0, <=50K
27,203776,0, <=50K
22,201268,0, <=50K
44,29762,0, <=50K
34,186346,0, <=50K
28,196690,0, <=50K
40,99604,15024, >50K
45,194772,0, <=50K
17,95446,0, <=50K
53,257126,0, <=50K
58,194733,0, >50K
55,98361,0, <=50K
44,124924,0, <=50K
40,111971,0, <=50K
58,130714,0, <=50K
38,208358,0, >50K
62,147627,1055, <=50K
31,149507,3464, <=50K
31,164870,0, <=50K
30,236861,0, <=50K
37,220314,0, <=50K
38,329980,0, <=50K
58,318537,0, <=50K
30,183284,0, >50K
28,334368,4650, <=50K
46,109227,0, <=50K
34,118551,0, <=50K
39,163057,0, <=50K
61,253101,0, <=50K
30,20098,0, <=50K
31,196227,0, <=50K
21,175374,0, <=50K
50,234037,0, <=50K
47,341762,0, <=50K
20,174714,0, <=50K
23,222835,0, <=50K
46,251786,0, <=50K
20,164219,0, <=50K
33,251120,7688, >50K
30,236993,0, <=50K
43,105896,0, <=50K
23,211527,0, <=50K
34,317809,0, >50K
25,185287,0, <=50K
50,31014,0, >50K
44,151985,0, >50K
26,89389,0, <=50K
35,406051,0, >50K
48,171986,0, <=50K
26,167848,0, <=50K
41,213019,0, <=50K
25,211424,0, <=50K
33,168981,0, <=50K
24,122348,0, <=50K
31,139753,0, <=50K
24,176178,0, <=50K
41,145220,0, <=50K
38,188612,0, <=50K
19,445728,0, <=50K
19,318002,0, <=50K
24,235722,0, <=50K
59,367984,0, <=50K
67,212705,0, >50K
49,411273,0, <=50K
35,103986,0, >50K
44,203761,0, >50K
58,266792,99999, >50K
22,116800,0, <=50K
21,99199,0, <=50K
50,162327,0, <=50K
44,100479,0, <=50K
36,32587,0, <=50K
30,321990,7298, >50K
52,108914,0, >50K
35,61343,0, <=50K
48,81154,0, <=50K
23,162945,0, <=50K
37,225504,0, <=50K
44,191712,0, >50K
44,176063,0, >50K
36,198587,0, <=50K
26,34965,0, <=50K
31,467108,0, >50K
23,263899,0, <=50K
29,204984,0, <=50K
53,217568,0, <=50K
52,48343,0, <=50K
55,193130,0, >50K
31,253354,0, <=50K
19,258026,0, <=50K
64,211360,0, <=50K
55,191367,0, <=50K
48,148995,0, >50K
20,123901,0, <=50K
50,117496,7298, >50K
45,32356,0, <=50K
17,206506,0, <=50K
38,218729,0, <=50K
43,52498,0, >50K
22,136767,0, <=50K
63,219540,0, <=50K
36,114059,0, <=50K
56,247337,0, >50K
43,310969,0, <=50K
41,171546,0, >50K
41,217455,0, <=50K
36,410489,0, <=50K
59,146391,0, >50K
46,165484,0, >50K
23,184271,0, <=50K
46,231347,0, <=50K
53,95469,0, >50K
47,244025,0, <=50K
46,46537,0, <=50K
47,205730,0, >50K
29,383745,0, >50K
32,328199,0, <=50K
90,84553,0, <=50K
63,221072,0, <=50K
23,123983,0, <=50K
76,191024,0, <=50K
23,167868,0, <=50K
44,225879,0, >50K
81,247232,2936, <=50K
17,143791,0, <=50K
56,177271,0, >50K
58,129786,0, <=50K
45,31339,0, >50K
25,236267,0, <=50K
36,130620,0, >50K
32,208180,0, >50K
25,292058,0, <=50K
29,142712,0, >50K
23,119665,0, <=50K
41,116825,0, >50K
48,201177,0, >50K
29,118337,0, <=50K
27,173800,0, <=50K
55,289257,0, <=50K
30,190912,0, <=50K
45,140581,0, <=50K
50,174102,0, <=50K
22,316509,0, <=50K
80,20101,0, <=50K
30,187279,0, <=50K
20,259496,0, <=50K
29,181466,0, <=50K
56,178202,0, <=50K
63,188976,0, <=50K
20,203027,0, <=50K
38,142022,0, <=50K
31,119033,0, <=50K
21,216181,0, <=50K
47,178341,0, >50K
25,244408,0, <=50K
31,198953,0, <=50K
28,173110,0, <=50K
38,66326,0, <=50K
30,181091,0, <=50K
39,135500,0, >50K
27,133929,0, <=50K
26,86483,0, <=50K
47,167787,0, <=50K
27,208577,0, <=50K
43,216697,0, <=50K
32,118457,0, <=50K
20,298635,0, <=50K
21,212780,0, <=50K
32,159187,0, <=50K
37,237995,0, <=50K
45,160724,0, <=50K
37,183800,0, >50K
54,185936,0, <=50K
24,161198,0, <=50K
28,113635,0, <=50K
23,214542,0, <=50K
54,172991,0, <=50K
40,203761,0, >50K
38,161141,0, >50K
71,180117,0, <=50K
51,317396,0, <=50K
52,237868,0, <=50K
30,323069,0, <=50K
34,181091,7688, >50K
38,309122,0, <=50K
43,105936,13550, >50K
43,40024,0, <=50K
36,192443,13550, >50K
24,184216,0, <=50K
29,256211,0, <=50K
55,205422,0, <=50K
51,22211,0, >50K
43,196308,0, <=50K
28,389713,0, <=50K
54,82566,0, <=50K
47,199058,0, >50K
47,160440,0, >50K
47,76034,0, >50K
38,188503,6497, <=50K
60,92845,0, <=50K
19,29083,0, <=50K
22,234474,0, <=50K
55,107308,0, >50K
44,111891,0, <=50K
53,145419,7688, >50K
44,193425,4386, >50K
28,188278,0, <=50K
30,303485,0, <=50K
39,67187,0, <=50K
43,114508,0, <=50K
24,204172,0, <=50K
27,162973,0, <=50K
64,192695,0, <=50K
41,89172,0, >50K
28,163320,0, <=50K
61,128230,0, <=50K
27,246440,0, <=50K
49,50567,0, <=50K
20,117476,0, <=50K
41,315834,0, <=50K
28,214881,0, <=50K
36,195516,0, <=50K
44,218653,0, <=50K
51,87205,7688, >50K
40,164647,0, <=50K
19,129151,0, <=50K
54,319697,0, <=50K
55,193374,0, <=50K
57,167864,0, <=50K
29,197932,0, <=50K
51,102904,0, <=50K
44,216907,0, <=50K
35,331395,0, <=50K
40,171424,0, <=50K
46,35406,0, <=50K
25,238964,0, >50K
33,213002,0, <=50K
32,27882,0, <=50K
22,340543,0, <=50K
39,70240,0, <=50K
18,87169,0, <=50K
43,253759,0, <=50K
46,194431,0, <=50K
63,137843,7298, >50K
40,170649,0, <=50K
59,182460,0, >50K
40,26929,0, <=50K
23,399022,0, <=50K
64,50171,0, <=50K
36,218490,0, <=50K
48,164423,0, <=50K
43,124436,0, >50K
18,60981,0, <=50K
17,70868,0, <=50K
36,150601,0, <=50K
53,228500,0, >50K
36,76767,0, <=50K
20,218178,0, <=50K
22,615367,0, <=50K
34,150324,0, >50K
39,51264,0, <=50K
57,197642,0, <=50K
30,229895,0, <=50K
37,167415,0, >50K
51,166934,0, >50K
38,305597,0, <=50K
34,301591,0, <=50K
47,229646,0, <=50K
28,51461,0, <=50K
25,206600,0, <=50K
25,176836,0, <=50K
50,204447,15024, >50K
50,33304,0, >50K
43,174051,0, <=50K
27,38918,0, <=50K
32,170017,0, <=50K
44,98466,0, <=50K
19,188864,0, <=50K
53,137815,0, >50K
21,43475,0, <=50K
26,557236,0, <=50K
68,32779,0, <=50K
31,161765,0, <=50K
32,207668,0, >50K
33,171215,0, <=50K
49,52590,0, <=50K
24,183751,0, <=50K
30,149507,0, <=50K
49,98092,0, >50K
18,123714,0, <=50K
30,190385,0, <=50K
51,334273,0, <=50K
52,343440,0, <=50K
52,208302,0, <=50K
23,280164,0, <=50K
23,174714,0, <=50K
36,184655,0, <=50K
19,140459,0, <=50K
53,108815,0, <=50K
17,152652,0, <=50K
69,269499,0, <=50K
46,33373,0, <=50K
33,243674,0, <=50K
40,225432,0, <=50K
56,215839,0, <=50K
29,195520,0, <=50K
41,70092,0, <=50K
22,189888,0, <=50K
28,64307,0, <=50K
31,94235,0, <=50K
35,62333,0, <=50K
38,260997,0, <=50K
17,146268,0, <=50K
39,147258,0, <=50K
27,207948,0, <=50K
50,180607,0, <=50K
56,104996,0, <=50K
80,562336,0, <=50K
38,334366,0, <=50K
52,142757,0, >50K
26,220656,0, <=50K
43,96483,0, <=50K
45,51744,0, <=50K
41,114967,0, >50K
30,393965,0, <=50K
24,41838,2407, <=50K
43,143046,0, <=50K
44,209174,0, >50K
54,183248,0, <=50K
23,102942,0, >50K
33,427474,0, >50K
18,338632,0, <=50K
38,89559,0, <=50K
41,32533,0, <=50K
22,255969,0, <=50K
66,112376,0, >50K
70,346053,0, <=50K
58,147653,0, >50K
60,44915,0, <=50K
24,111450,0, <=50K
61,171429,0, <=50K
35,190964,0, <=50K
19,109005,0, <=50K
52,404453,0, <=50K
38,280169,7298, >50K
39,163204,0, <=50K
33,192256,0, <=50K
52,181755,0, <=50K
41,183105,0, <=50K
37,335168,0, <=50K
38,86643,0, >50K
27,180262,0, <=50K
38,127865,0, <=50K
38,146042,3103, >50K
49,102110,0, >50K
38,152237,0, >50K
22,202745,0, <=50K
40,199303,0, >50K
20,266467,0, <=50K
34,345259,0, <=50K
24,204935,0, <=50K
58,244830,4787, >50K
24,190457,0, <=50K
43,180138,0, <=50K
38,166585,0, <=50K
42,29962,0, <=50K
27,191129,0, <=50K
